event_id,event_type,timestamp,source_person_id,target_person_id,phone_id,device_id,ip_id,account_id,location_id,amount,duration_seconds,direction,status,channel,transaction_type
EVT_001814,transaction,2025-11-08 18:57:29,PER_000056,PER_000006,,DEV_000092,IP_000041,ACC_000056,LOC_000036,2769.61,,inbound,completed,atm,p2p
EVT_007000,location_ping,2025-11-09 03:04:09,PER_000013,,,DEV_000106,,,LOC_000041,,,,completed,web,
EVT_001471,location_ping,2025-11-09 05:38:39,PER_000073,,,DEV_000074,,,LOC_000015,,,,completed,ussd,
EVT_006139,transaction,2025-11-09 08:04:29,PER_000064,PER_000089,,DEV_000103,IP_000070,ACC_000064,LOC_000119,3538.75,,outbound,completed,mobile_app,p2p
EVT_001133,login,2025-11-09 08:53:44,PER_000018,,PH_000018,DEV_000087,IP_000089,,LOC_000001,,,,completed,api,
EVT_007150,location_ping,2025-11-09 10:23:13,PER_000050,,,DEV_000110,,,LOC_000058,,,,completed,ussd,
EVT_002689,call,2025-11-09 11:08:28,PER_000059,PER_000037,PH_000137,,,,LOC_000071,,830.0,inbound,completed,pos,
EVT_004467,login,2025-11-09 11:33:17,PER_000027,,PH_000245,DEV_000073,IP_000070,,LOC_000097,,,,completed,pos,
EVT_005433,login,2025-11-09 13:36:32,PER_000062,,PH_000152,DEV_000116,IP_000034,,LOC_000033,,,,completed,atm,
EVT_001469,call,2025-11-09 14:09:45,PER_000018,PER_000020,PH_000018,,,,LOC_000001,,108.0,outbound,completed,api,
EVT_002064,location_ping,2025-11-09 14:38:55,PER_000002,,,DEV_000090,,,LOC_000032,,,,completed,mobile_app,
EVT_004681,call,2025-11-09 17:09:09,PER_000026,PER_000024,PH_000026,,,,LOC_000059,,670.0,outbound,completed,web,
EVT_007189,sms,2025-11-09 17:15:40,PER_000047,PER_000097,PH_000047,,,,LOC_000113,,,outbound,completed,api,
EVT_005334,call,2025-11-09 17:21:50,PER_000059,PER_000089,PH_000137,,,,LOC_000071,,600.0,inbound,completed,pos,
EVT_003648,transaction,2025-11-09 19:03:43,PER_000080,PER_000037,,DEV_000034,IP_000060,ACC_000080,LOC_000074,1639.92,,inbound,completed,web,withdrawal
EVT_000274,login,2025-11-09 21:10:53,PER_000013,,PH_000013,DEV_000105,IP_000105,,LOC_000041,,,,completed,ussd,
EVT_007445,location_ping,2025-11-09 22:25:17,PER_000093,,,DEV_000022,,,LOC_000071,,,,completed,ussd,
EVT_004140,transaction,2025-11-10 07:41:24,PER_000080,PER_000025,,DEV_000010,IP_000103,ACC_000080,LOC_000074,3668.7,,inbound,completed,web,withdrawal
EVT_001427,transaction,2025-11-10 08:07:25,PER_000016,PER_000042,,DEV_000097,IP_000078,ACC_000016,LOC_000054,1030.47,,inbound,completed,atm,p2p
EVT_000673,transaction,2025-11-10 08:43:28,PER_000070,PER_000086,,DEV_000016,IP_000056,ACC_000070,LOC_000001,780.93,,outbound,completed,mobile_app,withdrawal
EVT_006155,transaction,2025-11-10 11:49:48,PER_000057,PER_000072,,DEV_000002,IP_000054,ACC_000057,LOC_000030,530.19,,outbound,completed,mobile_app,withdrawal
EVT_002166,transaction,2025-11-10 12:54:57,PER_000075,PER_000007,,DEV_000052,IP_000089,ACC_000075,LOC_000102,1629.34,,inbound,completed,web,withdrawal
EVT_004588,transaction,2025-11-10 13:16:38,PER_000080,PER_000092,,DEV_000080,IP_000019,ACC_000080,LOC_000074,2149.24,,inbound,completed,ussd,transfer
EVT_004372,login,2025-11-10 13:36:13,PER_000077,,PH_000271,DEV_000077,IP_000109,,LOC_000035,,,,completed,pos,
EVT_000323,location_ping,2025-11-10 14:15:32,PER_000018,,,DEV_000013,,,LOC_000001,,,,completed,api,
EVT_001268,transaction,2025-11-10 14:27:01,PER_000024,PER_000042,,DEV_000020,IP_000009,ACC_000124,LOC_000083,139721.93,,inbound,completed,ussd,transfer
EVT_004912,transaction,2025-11-10 15:44:56,PER_000024,PER_000018,,DEV_000104,IP_000102,ACC_000024,LOC_000083,749.76,,internal,completed,ussd,deposit
EVT_000213,location_ping,2025-11-10 17:10:24,PER_000094,,,DEV_000006,,,LOC_000073,,,,completed,api,
EVT_007491,location_ping,2025-11-10 18:03:10,PER_000042,,,DEV_000092,,,LOC_000060,,,,completed,mobile_app,
EVT_004018,sms,2025-11-10 18:12:04,PER_000073,PER_000080,PH_000073,,,,LOC_000015,,,inbound,completed,api,
EVT_001426,transaction,2025-11-10 18:25:22,PER_000073,PER_000037,,DEV_000085,IP_000056,ACC_000073,LOC_000015,1393.65,,inbound,completed,atm,deposit
EVT_001638,location_ping,2025-11-10 18:52:35,PER_000062,,,DEV_000014,,,LOC_000033,,,,completed,mobile_app,
EVT_000570,login,2025-11-10 21:18:20,PER_000018,,PH_000018,DEV_000081,IP_000105,,LOC_000001,,,,completed,mobile_app,
EVT_002244,sms,2025-11-11 02:58:36,PER_000006,PER_000008,PH_000006,,,,LOC_000060,,,inbound,completed,mobile_app,
EVT_004369,location_ping,2025-11-11 03:01:13,PER_000003,,,DEV_000084,,,LOC_000054,,,,completed,atm,
EVT_006243,sms,2025-11-11 06:44:29,PER_000004,PER_000098,PH_000297,,,,LOC_000052,,,outbound,completed,ussd,
EVT_005845,sms,2025-11-11 07:24:08,PER_000032,PER_000042,PH_000165,,,,LOC_000028,,,outbound,completed,ussd,
EVT_006120,call,2025-11-11 07:59:15,PER_000002,PER_000042,PH_000002,,,,LOC_000032,,644.0,inbound,completed,mobile_app,
EVT_001665,sms,2025-11-11 08:04:03,PER_000003,PER_000096,PH_000003,,,,LOC_000054,,,internal,completed,mobile_app,
EVT_005938,location_ping,2025-11-11 09:43:56,PER_000003,,,DEV_000014,,,LOC_000110,,,,completed,mobile_app,
EVT_002810,location_ping,2025-11-11 09:54:52,PER_000008,,,DEV_000019,,,LOC_000077,,,,completed,pos,
EVT_004159,sms,2025-11-11 11:03:02,PER_000064,PER_000039,PH_000267,,,,LOC_000020,,,inbound,completed,pos,
EVT_003932,transaction,2025-11-11 12:23:00,PER_000002,PER_000050,,DEV_000021,IP_000068,ACC_000002,LOC_000032,255473.03,,inbound,completed,mobile_app,withdrawal
EVT_005713,call,2025-11-11 14:00:45,PER_000098,PER_000020,PH_000098,,,,LOC_000096,,258.0,internal,completed,web,
EVT_003267,login,2025-11-11 14:56:37,PER_000062,,PH_000152,DEV_000119,IP_000084,,LOC_000033,,,,completed,api,
EVT_004658,location_ping,2025-11-11 15:14:38,PER_000073,,,DEV_000061,,,LOC_000015,,,,completed,atm,
EVT_006537,transaction,2025-11-11 17:19:21,PER_000082,PER_000019,,DEV_000033,IP_000046,ACC_000082,LOC_000082,761.1,,outbound,completed,api,deposit
EVT_007371,call,2025-11-11 18:11:01,PER_000100,PER_000077,PH_000100,,,,LOC_000108,,489.0,inbound,completed,atm,
EVT_000995,sms,2025-11-11 19:26:06,PER_000087,PER_000016,PH_000087,,,,LOC_000099,,,inbound,completed,mobile_app,
EVT_004877,sms,2025-11-11 20:55:13,PER_000016,PER_000027,PH_000016,,,,LOC_000008,,,outbound,completed,mobile_app,
EVT_002311,call,2025-11-11 21:30:41,PER_000050,PER_000031,PH_000050,,,,LOC_000058,,574.0,outbound,completed,api,
EVT_004260,location_ping,2025-11-12 02:46:22,PER_000023,,,DEV_000070,,,LOC_000117,,,,completed,api,
EVT_002536,call,2025-11-12 06:42:01,PER_000073,PER_000078,PH_000116,,,,LOC_000015,,764.0,internal,completed,api,
EVT_006286,call,2025-11-12 09:10:35,PER_000020,PER_000031,PH_000256,,,,LOC_000056,,693.0,internal,completed,api,
EVT_000222,sms,2025-11-12 09:26:26,PER_000001,PER_000007,PH_000298,,,,LOC_000029,,,internal,completed,mobile_app,
EVT_001186,call,2025-11-12 09:28:17,PER_000018,PER_000002,PH_000018,,,,LOC_000001,,802.0,inbound,completed,ussd,
EVT_006058,login,2025-11-12 10:19:04,PER_000047,,PH_000120,DEV_000032,IP_000009,,LOC_000113,,,,completed,mobile_app,
EVT_005694,sms,2025-11-12 10:19:21,PER_000064,PER_000016,PH_000101,,,,LOC_000020,,,outbound,completed,ussd,
EVT_002219,sms,2025-11-12 11:37:59,PER_000059,PER_000030,PH_000158,,,,LOC_000071,,,outbound,completed,api,
EVT_001348,transaction,2025-11-12 11:39:57,PER_000084,PER_000023,,DEV_000046,IP_000045,ACC_000084,LOC_000088,219.99,,inbound,completed,ussd,withdrawal
EVT_005073,login,2025-11-12 12:31:35,PER_000016,,PH_000016,DEV_000085,IP_000119,,LOC_000054,,,,completed,pos,
EVT_000878,transaction,2025-11-12 13:34:47,PER_000043,PER_000030,,DEV_000001,IP_000001,ACC_000143,LOC_000110,1418.47,,outbound,completed,api,payment
EVT_000722,location_ping,2025-11-12 15:20:06,PER_000027,,,DEV_000037,,,LOC_000097,,,,completed,pos,
EVT_005831,location_ping,2025-11-12 16:34:15,PER_000024,,,DEV_000026,,,LOC_000083,,,,completed,pos,
EVT_004202,location_ping,2025-11-12 17:26:23,PER_000054,,,DEV_000111,,,LOC_000030,,,,completed,atm,
EVT_005497,login,2025-11-12 17:37:06,PER_000002,,PH_000114,DEV_000078,IP_000031,,LOC_000014,,,,completed,ussd,
EVT_000619,sms,2025-11-12 18:41:25,PER_000051,PER_000007,PH_000275,,,,LOC_000023,,,inbound,completed,pos,
EVT_003993,call,2025-11-12 19:53:22,PER_000066,PER_000080,PH_000125,,,,LOC_000086,,1051.0,outbound,completed,ussd,
EVT_003454,login,2025-11-12 20:17:02,PER_000073,,PH_000175,DEV_000086,IP_000004,,LOC_000015,,,,completed,atm,
EVT_000204,location_ping,2025-11-12 23:17:38,PER_000001,,,DEV_000077,,,LOC_000029,,,,completed,atm,
EVT_007203,location_ping,2025-11-13 05:10:30,PER_000062,,,DEV_000009,,,LOC_000033,,,,completed,web,
EVT_003553,transaction,2025-11-13 05:44:28,PER_000073,PER_000040,,DEV_000001,IP_000028,ACC_000073,LOC_000015,90978.05,,outbound,completed,mobile_app,withdrawal
EVT_005920,call,2025-11-13 06:45:34,PER_000013,PER_000092,PH_000013,,,,LOC_000090,,1188.0,inbound,completed,web,
EVT_001505,sms,2025-11-13 08:22:35,PER_000094,PER_000042,PH_000198,,,,LOC_000060,,,inbound,completed,api,
EVT_004024,transaction,2025-11-13 09:37:06,PER_000086,PER_000078,,DEV_000113,IP_000100,ACC_000086,LOC_000012,4191.31,,inbound,completed,ussd,p2p
EVT_007482,call,2025-11-13 10:00:29,PER_000069,PER_000045,PH_000069,,,,LOC_000031,,1177.0,inbound,completed,web,
EVT_005154,location_ping,2025-11-13 10:22:29,PER_000049,,,DEV_000002,,,LOC_000072,,,,completed,api,
EVT_003314,call,2025-11-13 12:45:39,PER_000087,PER_000018,PH_000087,,,,LOC_000018,,478.0,inbound,completed,api,
EVT_004646,location_ping,2025-11-13 13:45:14,PER_000093,,,DEV_000073,,,LOC_000071,,,,completed,mobile_app,
EVT_006820,call,2025-11-13 15:18:23,PER_000087,PER_000024,PH_000087,,,,LOC_000099,,551.0,internal,completed,atm,
EVT_001128,login,2025-11-13 15:43:18,PER_000019,,PH_000019,DEV_000067,IP_000074,,LOC_000069,,,,completed,mobile_app,
EVT_003731,location_ping,2025-11-13 16:48:24,PER_000016,,,DEV_000072,,,LOC_000054,,,,completed,api,
EVT_001765,login,2025-11-13 16:55:37,PER_000059,,PH_000137,DEV_000034,IP_000022,,LOC_000071,,,,completed,mobile_app,
EVT_004840,transaction,2025-11-13 17:28:49,PER_000018,PER_000016,,DEV_000006,IP_000030,ACC_000118,LOC_000112,228119.35,,internal,completed,ussd,p2p
EVT_005203,sms,2025-11-13 18:12:27,PER_000048,PER_000008,PH_000048,,,,LOC_000109,,,outbound,completed,api,
EVT_000144,sms,2025-11-13 19:22:09,PER_000024,PER_000002,PH_000024,,,,LOC_000083,,,outbound,completed,ussd,
EVT_001820,login,2025-11-13 22:28:34,PER_000057,,PH_000057,DEV_000112,IP_000113,,LOC_000030,,,,completed,atm,
EVT_001611,call,2025-11-14 03:34:55,PER_000059,PER_000029,PH_000137,,,,LOC_000071,,35.0,outbound,completed,mobile_app,
EVT_004922,call,2025-11-14 04:18:28,PER_000002,PER_000024,PH_000114,,,,LOC_000032,,218.0,inbound,completed,api,
EVT_005656,call,2025-11-14 06:26:24,PER_000070,PER_000023,PH_000070,,,,LOC_000001,,815.0,outbound,completed,pos,
EVT_000602,call,2025-11-14 08:41:03,PER_000088,PER_000096,PH_000088,,,,LOC_000060,,784.0,inbound,completed,web,
EVT_004964,login,2025-11-14 09:25:20,PER_000033,,PH_000033,DEV_000038,IP_000046,,LOC_000022,,,,completed,atm,
EVT_004306,sms,2025-11-14 10:56:51,PER_000059,PER_000097,PH_000059,,,,LOC_000071,,,inbound,completed,api,
EVT_005741,location_ping,2025-11-14 11:23:23,PER_000059,,,DEV_000030,,,LOC_000071,,,,completed,api,
EVT_005626,login,2025-11-14 11:28:58,PER_000096,,PH_000146,DEV_000039,IP_000102,,LOC_000107,,,,completed,atm,
EVT_004002,transaction,2025-11-14 11:39:48,PER_000047,PER_000076,,DEV_000077,IP_000049,ACC_000147,LOC_000113,633.53,,outbound,completed,pos,withdrawal
EVT_004958,sms,2025-11-14 14:19:12,PER_000064,PER_000005,PH_000267,,,,LOC_000020,,,inbound,completed,atm,
EVT_001723,location_ping,2025-11-14 14:25:08,PER_000034,,,DEV_000106,,,LOC_000075,,,,completed,atm,
EVT_005278,transaction,2025-11-14 15:20:56,PER_000029,PER_000068,,DEV_000008,IP_000012,ACC_000129,LOC_000100,3551.99,,internal,completed,web,deposit
EVT_004220,location_ping,2025-11-14 15:28:26,PER_000018,,,DEV_000047,,,LOC_000099,,,,completed,web,
EVT_002163,transaction,2025-11-14 15:34:11,PER_000055,PER_000068,,DEV_000067,IP_000100,ACC_000055,LOC_000016,2010.56,,inbound,completed,pos,payment
EVT_004635,sms,2025-11-14 15:47:37,PER_000060,PER_000012,PH_000060,,,,LOC_000014,,,outbound,completed,mobile_app,
EVT_004799,transaction,2025-11-14 16:12:06,PER_000027,PER_000016,,DEV_000020,IP_000046,ACC_000127,LOC_000001,408349.6,,internal,completed,ussd,payment
EVT_004197,sms,2025-11-14 17:32:28,PER_000095,PER_000011,PH_000095,,,,LOC_000040,,,outbound,completed,mobile_app,
EVT_000293,call,2025-11-14 17:56:21,PER_000027,PER_000002,PH_000245,,,,LOC_000097,,98.0,internal,completed,pos,
EVT_006631,call,2025-11-14 18:27:56,PER_000024,PER_000027,PH_000024,,,,LOC_000083,,422.0,internal,completed,pos,
EVT_006421,login,2025-11-14 19:28:57,PER_000001,,PH_000298,DEV_000035,IP_000107,,LOC_000029,,,,completed,atm,
EVT_001076,call,2025-11-14 22:51:50,PER_000033,PER_000100,PH_000033,,,,LOC_000022,,1110.0,internal,completed,ussd,
EVT_004624,location_ping,2025-11-15 04:39:28,PER_000011,,,DEV_000096,,,LOC_000063,,,,completed,atm,
EVT_003335,call,2025-11-15 06:22:30,PER_000096,PER_000071,PH_000096,,,,LOC_000107,,37.0,inbound,completed,api,
EVT_002243,transaction,2025-11-15 07:57:29,PER_000042,PER_000016,,DEV_000047,IP_000061,ACC_000042,LOC_000060,285003.59,,internal,completed,pos,deposit
EVT_000215,call,2025-11-15 08:48:16,PER_000026,PER_000002,PH_000176,,,,LOC_000059,,1025.0,internal,completed,web,
EVT_000933,call,2025-11-15 08:57:37,PER_000064,PER_000054,PH_000101,,,,LOC_000020,,63.0,internal,completed,atm,
EVT_004813,login,2025-11-15 09:58:19,PER_000065,,PH_000065,DEV_000078,IP_000074,,LOC_000072,,,,completed,atm,
EVT_004017,login,2025-11-15 10:49:28,PER_000002,,PH_000002,DEV_000077,IP_000055,,LOC_000110,,,,completed,web,
EVT_005678,location_ping,2025-11-15 10:59:55,PER_000059,,,DEV_000103,,,LOC_000071,,,,completed,pos,
EVT_004345,call,2025-11-15 11:39:48,PER_000024,PER_000027,PH_000024,,,,LOC_000083,,909.0,internal,completed,api,
EVT_001599,location_ping,2025-11-15 13:38:58,PER_000071,,,DEV_000011,,,LOC_000005,,,,completed,web,
EVT_004277,sms,2025-11-15 13:51:49,PER_000016,PER_000024,PH_000016,,,,LOC_000054,,,outbound,completed,mobile_app,
EVT_002063,transaction,2025-11-15 14:02:41,PER_000067,PER_000077,,DEV_000090,IP_000085,ACC_000067,LOC_000040,623.22,,internal,completed,ussd,payment
EVT_005673,sms,2025-11-15 15:45:02,PER_000093,PER_000091,PH_000142,,,,LOC_000071,,,inbound,completed,api,
EVT_003906,transaction,2025-11-15 17:22:19,PER_000001,PER_000064,,DEV_000011,IP_000056,ACC_000001,LOC_000029,185.98,,internal,completed,pos,transfer
EVT_005387,call,2025-11-15 17:40:09,PER_000073,PER_000012,PH_000175,,,,LOC_000015,,872.0,inbound,completed,atm,
EVT_005562,call,2025-11-16 07:52:51,PER_000029,PER_000066,PH_000029,,,,LOC_000100,,308.0,internal,completed,ussd,
EVT_001117,sms,2025-11-16 08:28:04,PER_000067,PER_000055,PH_000067,,,,LOC_000040,,,inbound,completed,api,
EVT_003103,login,2025-11-16 08:40:17,PER_000041,,PH_000041,DEV_000005,IP_000061,,LOC_000104,,,,completed,web,
EVT_003837,sms,2025-11-16 10:01:47,PER_000001,PER_000074,PH_000001,,,,LOC_000029,,,outbound,completed,pos,
EVT_000671,login,2025-11-16 10:44:12,PER_000001,,PH_000001,DEV_000009,IP_000001,,LOC_000029,,,,completed,web,
EVT_006859,call,2025-11-16 12:17:32,PER_000018,PER_000092,PH_000018,,,,LOC_000001,,460.0,outbound,completed,ussd,
EVT_006607,location_ping,2025-11-16 13:16:01,PER_000076,,,DEV_000001,,,LOC_000016,,,,completed,api,
EVT_002405,transaction,2025-11-16 14:50:38,PER_000073,PER_000061,,DEV_000083,IP_000059,ACC_000073,LOC_000015,3371.89,,inbound,completed,ussd,deposit
EVT_005370,sms,2025-11-16 16:40:36,PER_000031,PER_000044,PH_000279,,,,LOC_000038,,,inbound,completed,mobile_app,
EVT_005738,sms,2025-11-16 17:15:02,PER_000073,PER_000008,PH_000244,,,,LOC_000020,,,outbound,completed,atm,
EVT_006436,transaction,2025-11-16 17:53:37,PER_000073,PER_000077,,DEV_000084,IP_000085,ACC_000073,LOC_000001,2525.77,,outbound,completed,ussd,p2p
EVT_006746,transaction,2025-11-16 18:38:40,PER_000064,PER_000099,,DEV_000089,IP_000095,ACC_000064,LOC_000065,4088.53,,inbound,completed,atm,p2p
EVT_005574,sms,2025-11-16 20:36:48,PER_000074,PER_000043,PH_000074,,,,LOC_000106,,,inbound,completed,ussd,
EVT_004597,login,2025-11-16 21:24:23,PER_000001,,PH_000001,DEV_000003,IP_000103,,LOC_000029,,,,completed,web,
EVT_005135,call,2025-11-17 09:33:05,PER_000018,PER_000087,PH_000018,,,,LOC_000001,,1163.0,internal,completed,pos,
EVT_003862,transaction,2025-11-17 11:21:01,PER_000039,PER_000090,,DEV_000113,IP_000074,ACC_000139,LOC_000002,1705.89,,internal,completed,mobile_app,deposit
EVT_006618,sms,2025-11-17 11:51:13,PER_000055,PER_000039,PH_000191,,,,LOC_000016,,,outbound,completed,web,
EVT_003807,transaction,2025-11-17 12:06:50,PER_000082,PER_000015,,DEV_000086,IP_000008,ACC_000082,LOC_000082,4403.38,,outbound,completed,pos,deposit
EVT_000596,call,2025-11-17 14:05:45,PER_000073,PER_000030,PH_000116,,,,LOC_000015,,1072.0,internal,completed,mobile_app,
EVT_005235,location_ping,2025-11-17 15:35:26,PER_000016,,,DEV_000070,,,LOC_000054,,,,completed,ussd,
EVT_004043,call,2025-11-17 15:54:34,PER_000020,PER_000022,PH_000020,,,,LOC_000086,,352.0,internal,completed,mobile_app,
EVT_000158,login,2025-11-17 16:08:08,PER_000027,,PH_000027,DEV_000004,IP_000005,,LOC_000042,,,,completed,pos,
EVT_002603,transaction,2025-11-17 17:33:06,PER_000049,PER_000011,,DEV_000002,IP_000002,ACC_000149,LOC_000072,3632.11,,internal,completed,atm,p2p
EVT_000345,location_ping,2025-11-17 18:03:33,PER_000050,,,DEV_000047,,,LOC_000058,,,,completed,api,
EVT_001211,call,2025-11-17 18:19:39,PER_000083,PER_000012,PH_000083,,,,LOC_000067,,552.0,inbound,completed,mobile_app,
EVT_005612,transaction,2025-11-17 20:30:25,PER_000027,PER_000016,,DEV_000024,IP_000025,ACC_000127,LOC_000097,4337.52,,outbound,completed,api,withdrawal
EVT_004055,transaction,2025-11-18 02:38:33,PER_000062,PER_000031,,DEV_000010,IP_000004,ACC_000062,LOC_000033,1044.54,,inbound,completed,api,transfer
EVT_005390,login,2025-11-18 03:07:26,PER_000096,,PH_000146,DEV_000004,IP_000115,,LOC_000107,,,,completed,web,
EVT_006895,login,2025-11-18 06:16:53,PER_000001,,PH_000298,DEV_000088,IP_000065,,LOC_000029,,,,completed,web,
EVT_001582,call,2025-11-18 09:11:50,PER_000073,PER_000082,PH_000162,,,,LOC_000015,,79.0,outbound,completed,pos,
EVT_005966,login,2025-11-18 10:11:50,PER_000035,,PH_000166,DEV_000018,IP_000040,,LOC_000042,,,,completed,api,
EVT_001806,location_ping,2025-11-18 10:40:28,PER_000092,,,DEV_000086,,,LOC_000091,,,,completed,pos,
EVT_001485,login,2025-11-18 12:40:00,PER_000027,,PH_000245,DEV_000095,IP_000039,,LOC_000097,,,,completed,ussd,
EVT_001807,call,2025-11-18 12:50:28,PER_000027,PER_000018,PH_000245,,,,LOC_000113,,96.0,internal,completed,ussd,
EVT_004376,location_ping,2025-11-18 13:25:12,PER_000050,,,DEV_000120,,,LOC_000058,,,,completed,mobile_app,
EVT_001109,transaction,2025-11-18 13:48:56,PER_000059,PER_000099,,DEV_000107,IP_000088,ACC_000059,LOC_000071,783.62,,outbound,completed,web,payment
EVT_001899,transaction,2025-11-18 14:08:35,PER_000059,PER_000005,,DEV_000011,IP_000083,ACC_000059,LOC_000071,2523.22,,inbound,completed,mobile_app,payment
EVT_004582,login,2025-11-18 19:31:04,PER_000070,,PH_000188,DEV_000040,IP_000085,,LOC_000001,,,,completed,api,
EVT_001087,call,2025-11-19 03:51:01,PER_000073,PER_000061,PH_000116,,,,LOC_000015,,503.0,internal,completed,api,
EVT_001269,sms,2025-11-19 06:26:17,PER_000075,PER_000070,PH_000127,,,,LOC_000102,,,internal,completed,pos,
EVT_001449,login,2025-11-19 07:09:21,PER_000020,,PH_000020,DEV_000024,IP_000020,,LOC_000056,,,,completed,ussd,
EVT_004411,sms,2025-11-19 11:02:13,PER_000001,PER_000005,PH_000298,,,,LOC_000029,,,inbound,completed,web,
EVT_002946,login,2025-11-19 11:10:03,PER_000001,,PH_000001,DEV_000053,IP_000055,,LOC_000029,,,,completed,web,
EVT_006498,call,2025-11-19 11:23:24,PER_000059,PER_000040,PH_000158,,,,LOC_000071,,642.0,inbound,completed,api,
EVT_002258,sms,2025-11-19 11:57:53,PER_000042,PER_000002,PH_000042,,,,LOC_000060,,,outbound,completed,mobile_app,
EVT_005018,login,2025-11-19 12:53:22,PER_000080,,PH_000080,DEV_000012,IP_000103,,LOC_000074,,,,completed,mobile_app,
EVT_006387,call,2025-11-19 13:22:43,PER_000036,PER_000066,PH_000036,,,,LOC_000097,,226.0,outbound,completed,atm,
EVT_001041,sms,2025-11-19 14:33:23,PER_000093,PER_000004,PH_000225,,,,LOC_000071,,,inbound,completed,atm,
EVT_003533,sms,2025-11-19 16:40:23,PER_000097,PER_000065,PH_000097,,,,LOC_000071,,,inbound,completed,web,
EVT_001259,call,2025-11-19 18:51:42,PER_000085,PER_000081,PH_000085,,,,LOC_000085,,1185.0,internal,completed,api,
EVT_007335,transaction,2025-11-20 06:44:13,PER_000050,PER_000024,,DEV_000024,IP_000007,ACC_000150,LOC_000058,3138.53,,outbound,completed,web,p2p
EVT_000501,transaction,2025-11-20 06:45:43,PER_000002,PER_000050,,DEV_000034,IP_000078,ACC_000102,LOC_000019,2986.78,,outbound,completed,atm,p2p
EVT_006350,location_ping,2025-11-20 06:48:57,PER_000027,,,DEV_000038,,,LOC_000097,,,,completed,pos,
EVT_006386,transaction,2025-11-20 06:56:01,PER_000089,PER_000014,,DEV_000030,IP_000022,ACC_000089,LOC_000047,3633.34,,outbound,completed,web,withdrawal
EVT_006398,sms,2025-11-20 10:33:09,PER_000050,PER_000027,PH_000050,,,,LOC_000058,,,internal,completed,web,
EVT_000857,login,2025-11-20 11:03:50,PER_000005,,PH_000005,DEV_000024,IP_000002,,LOC_000100,,,,completed,mobile_app,
EVT_004293,call,2025-11-20 12:37:03,PER_000001,PER_000018,PH_000298,,,,LOC_000029,,1145.0,outbound,completed,pos,
EVT_000940,login,2025-11-20 12:55:21,PER_000093,,PH_000093,DEV_000079,IP_000016,,LOC_000071,,,,completed,mobile_app,
EVT_004881,login,2025-11-20 14:03:06,PER_000084,,PH_000238,DEV_000004,IP_000072,,LOC_000043,,,,completed,pos,
EVT_004164,location_ping,2025-11-20 15:18:08,PER_000033,,,DEV_000111,,,LOC_000089,,,,completed,atm,
EVT_006925,transaction,2025-11-20 15:34:34,PER_000073,PER_000058,,DEV_000046,IP_000044,ACC_000073,LOC_000015,3340.76,,outbound,completed,ussd,transfer
EVT_006526,call,2025-11-20 16:56:36,PER_000073,PER_000018,PH_000116,,,,LOC_000015,,1012.0,internal,completed,api,
EVT_004160,call,2025-11-20 17:10:50,PER_000073,PER_000092,PH_000244,,,,LOC_000015,,100.0,outbound,completed,ussd,
EVT_005732,transaction,2025-11-20 17:28:02,PER_000016,PER_000035,,DEV_000037,IP_000102,ACC_000016,LOC_000054,339371.91,,internal,completed,web,transfer
EVT_005819,sms,2025-11-20 20:00:39,PER_000048,PER_000014,PH_000048,,,,LOC_000025,,,inbound,completed,mobile_app,
EVT_006108,location_ping,2025-11-20 20:45:10,PER_000027,,,DEV_000031,,,LOC_000097,,,,completed,atm,
EVT_006732,login,2025-11-20 21:47:48,PER_000087,,PH_000294,DEV_000014,IP_000031,,LOC_000099,,,,completed,api,
EVT_002853,call,2025-11-21 04:10:08,PER_000018,PER_000016,PH_000018,,,,LOC_000001,,448.0,outbound,completed,api,
EVT_006229,transaction,2025-11-21 05:26:31,PER_000019,PER_000034,,DEV_000090,IP_000001,ACC_000119,LOC_000069,2476.19,,outbound,completed,atm,payment
EVT_000063,transaction,2025-11-21 06:03:00,PER_000023,PER_000059,,DEV_000027,IP_000098,ACC_000023,LOC_000117,595.39,,inbound,completed,mobile_app,transfer
EVT_005303,location_ping,2025-11-21 06:46:24,PER_000074,,,DEV_000066,,,LOC_000106,,,,completed,ussd,
EVT_004464,location_ping,2025-11-21 08:15:26,PER_000001,,,DEV_000075,,,LOC_000029,,,,completed,mobile_app,
EVT_000426,login,2025-11-21 09:14:58,PER_000001,,PH_000001,DEV_000035,IP_000071,,LOC_000029,,,,completed,ussd,
EVT_005014,transaction,2025-11-21 09:27:45,PER_000016,PER_000042,,DEV_000083,IP_000017,ACC_000016,LOC_000054,576.15,,outbound,completed,pos,withdrawal
EVT_007084,login,2025-11-21 10:38:10,PER_000062,,PH_000213,DEV_000073,IP_000063,,LOC_000033,,,,completed,web,
EVT_000622,login,2025-11-21 10:40:49,PER_000059,,PH_000158,DEV_000024,IP_000031,,LOC_000071,,,,completed,ussd,
EVT_005478,login,2025-11-21 10:50:10,PER_000042,,PH_000199,DEV_000002,IP_000115,,LOC_000060,,,,completed,api,
EVT_003258,location_ping,2025-11-21 10:54:18,PER_000016,,,DEV_000069,,,LOC_000054,,,,completed,ussd,
EVT_006107,login,2025-11-21 14:07:00,PER_000081,,PH_000202,DEV_000005,IP_000029,,LOC_000084,,,,completed,mobile_app,
EVT_005226,login,2025-11-21 14:11:44,PER_000088,,PH_000088,DEV_000048,IP_000020,,LOC_000060,,,,completed,atm,
