source_id,source_type,relationship_type,target_id,target_type,first_seen,last_seen,event_count,weight,metadata
PER_000049,Person,TRANSACTS_WITH,PER_000070,Person,2025-01-29 09:57:49,2025-01-29 09:57:49,1,324.98,total_amount:324.98
PER_000049,Person,TRANSACTS_WITH,PER_000082,Person,2025-01-18 16:40:59,2025-01-18 16:40:59,1,1679.41,total_amount:1679.41
PER_000049,Person,TRANSACTS_WITH,PER_000094,Person,2025-08-13 12:11:32,2025-08-13 12:11:32,1,2545.13,total_amount:2545.13
PER_000050,Person,TRANSACTS_WITH,PER_000002,Person,2025-01-04 15:10:52,2025-07-02 20:09:33,5,636120.65,total_amount:636120.65
PER_000050,Person,TRANSACTS_WITH,PER_000015,Person,2025-09-09 06:16:00,2025-09-09 06:16:00,1,75490.32,total_amount:75490.32
PER_000050,Person,TRANSACTS_WITH,PER_000016,Person,2025-02-19 06:07:30,2025-09-12 23:52:03,4,333262.56,total_amount:333262.56
PER_000050,Person,TRANSACTS_WITH,PER_000018,Person,2025-01-14 17:39:16,2025-10-04 07:40:23,8,1407662.4,total_amount:1407662.4
PER_000050,Person,TRANSACTS_WITH,PER_000020,Person,2025-06-11 11:30:08,2025-06-11 11:30:08,1,161991.8,total_amount:161991.8
PER_000050,Person,TRANSACTS_WITH,PER_000024,Person,2025-03-08 14:44:43,2025-12-25 10:57:57,9,667643.24,total_amount:667643.24
PER_000050,Person,TRANSACTS_WITH,PER_000027,Person,2025-01-08 12:45:36,2025-11-06 18:52:56,8,1391462.69,total_amount:1391462.69
PER_000050,Person,TRANSACTS_WITH,PER_000041,Person,2025-01-31 10:41:14,2025-01-31 10:41:14,1,1692.03,total_amount:1692.03
PER_000050,Person,TRANSACTS_WITH,PER_000042,Person,2025-08-11 09:24:14,2025-11-08 18:24:19,3,5101.46,total_amount:5101.46
PER_000050,Person,TRANSACTS_WITH,PER_000051,Person,2025-02-13 17:03:17,2025-02-13 17:03:17,1,342269.91,total_amount:342269.91
PER_000050,Person,TRANSACTS_WITH,PER_000058,Person,2025-08-14 18:46:18,2025-08-14 18:46:18,1,483.28,total_amount:483.28
PER_000050,Person,TRANSACTS_WITH,PER_000068,Person,2025-08-04 15:33:57,2025-08-04 15:33:57,1,269729.5,total_amount:269729.5
PER_000050,Person,TRANSACTS_WITH,PER_000072,Person,2025-05-19 05:36:02,2025-05-19 05:36:02,1,434186.32,total_amount:434186.32
PER_000050,Person,TRANSACTS_WITH,PER_000087,Person,2025-05-13 18:19:43,2025-08-08 18:12:54,3,294527.9,total_amount:294527.9
PER_000051,Person,TRANSACTS_WITH,PER_000009,Person,2025-03-04 06:30:24,2025-03-04 06:30:24,1,2739.86,total_amount:2739.86
PER_000051,Person,TRANSACTS_WITH,PER_000056,Person,2025-02-18 07:11:59,2025-02-18 07:11:59,1,3618.28,total_amount:3618.28
PER_000051,Person,TRANSACTS_WITH,PER_000062,Person,2025-08-15 14:08:27,2025-08-15 14:08:27,1,2267.12,total_amount:2267.12
PER_000051,Person,TRANSACTS_WITH,PER_000065,Person,2025-05-18 02:19:29,2025-05-18 02:19:29,1,3351.6,total_amount:3351.6
PER_000051,Person,TRANSACTS_WITH,PER_000073,Person,2025-09-15 14:45:00,2025-09-15 14:45:00,1,3286.36,total_amount:3286.36
PER_000051,Person,TRANSACTS_WITH,PER_000084,Person,2025-07-16 06:31:19,2025-07-16 06:31:19,1,886.11,total_amount:886.11
PER_000052,Person,TRANSACTS_WITH,PER_000009,Person,2025-01-20 14:36:49,2025-01-20 14:36:49,1,3693.92,total_amount:3693.92
PER_000052,Person,TRANSACTS_WITH,PER_000019,Person,2025-07-16 13:06:57,2025-07-16 13:06:57,1,2576.3,total_amount:2576.3
PER_000052,Person,TRANSACTS_WITH,PER_000021,Person,2025-06-05 08:34:08,2025-06-05 08:34:08,1,4423.11,total_amount:4423.11
PER_000052,Person,TRANSACTS_WITH,PER_000037,Person,2025-10-20 12:41:05,2025-10-20 12:41:05,1,568.83,total_amount:568.83
PER_000052,Person,TRANSACTS_WITH,PER_000040,Person,2025-07-09 08:44:17,2025-07-09 08:44:17,1,861.87,total_amount:861.87
PER_000052,Person,TRANSACTS_WITH,PER_000042,Person,2025-05-09 08:32:34,2025-05-09 08:32:34,1,703.36,total_amount:703.36
PER_000052,Person,TRANSACTS_WITH,PER_000054,Person,2025-06-29 17:35:50,2025-06-29 17:35:50,1,3548.41,total_amount:3548.41
PER_000052,Person,TRANSACTS_WITH,PER_000086,Person,2025-10-15 05:34:41,2025-10-15 05:34:41,1,1194.28,total_amount:1194.28
PER_000053,Person,TRANSACTS_WITH,PER_000007,Person,2025-01-22 21:28:56,2025-01-22 21:28:56,1,1818.47,total_amount:1818.47
PER_000053,Person,TRANSACTS_WITH,PER_000009,Person,2025-01-17 21:34:07,2025-01-17 21:34:07,1,3675.87,total_amount:3675.87
PER_000053,Person,TRANSACTS_WITH,PER_000030,Person,2025-09-30 07:36:56,2025-09-30 07:36:56,1,2826.72,total_amount:2826.72
PER_000053,Person,TRANSACTS_WITH,PER_000088,Person,2025-01-09 09:33:48,2025-01-09 09:33:48,1,2259.76,total_amount:2259.76
PER_000054,Person,TRANSACTS_WITH,PER_000014,Person,2025-01-21 20:15:04,2025-01-21 20:15:04,1,445.06,total_amount:445.06
PER_000054,Person,TRANSACTS_WITH,PER_000025,Person,2025-08-20 16:57:59,2025-08-20 16:57:59,1,1829.29,total_amount:1829.29
PER_000054,Person,TRANSACTS_WITH,PER_000030,Person,2025-04-14 18:23:48,2025-04-14 18:23:48,1,284.3,total_amount:284.3
PER_000054,Person,TRANSACTS_WITH,PER_000036,Person,2025-01-26 15:50:01,2025-01-26 15:50:01,1,3543.35,total_amount:3543.35
PER_000054,Person,TRANSACTS_WITH,PER_000078,Person,2025-11-05 05:20:01,2025-11-05 05:20:01,1,4358.64,total_amount:4358.64
PER_000054,Person,TRANSACTS_WITH,PER_000089,Person,2025-09-09 11:14:33,2025-09-09 11:14:33,1,68.43,total_amount:68.43
PER_000054,Person,TRANSACTS_WITH,PER_000093,Person,2025-03-10 04:17:38,2025-03-10 04:17:38,1,3649.19,total_amount:3649.19
PER_000055,Person,TRANSACTS_WITH,PER_000003,Person,2025-07-09 15:14:17,2025-07-09 15:14:17,1,322.99,total_amount:322.99
PER_000055,Person,TRANSACTS_WITH,PER_000016,Person,2025-04-12 13:12:07,2025-04-12 13:12:07,1,3455.12,total_amount:3455.12
PER_000055,Person,TRANSACTS_WITH,PER_000022,Person,2025-09-09 09:43:05,2025-09-09 09:43:05,1,382.18,total_amount:382.18
PER_000055,Person,TRANSACTS_WITH,PER_000026,Person,2025-05-06 10:21:11,2025-05-06 10:21:11,1,1182.12,total_amount:1182.12
PER_000055,Person,TRANSACTS_WITH,PER_000028,Person,2025-01-12 20:04:27,2025-01-12 20:04:27,1,3910.69,total_amount:3910.69
PER_000055,Person,TRANSACTS_WITH,PER_000046,Person,2025-08-02 22:18:59,2025-08-02 22:18:59,1,2198.94,total_amount:2198.94
PER_000055,Person,TRANSACTS_WITH,PER_000068,Person,2025-11-14 15:34:11,2025-11-14 15:34:11,1,2010.56,total_amount:2010.56
PER_000055,Person,TRANSACTS_WITH,PER_000081,Person,2025-02-16 14:32:28,2025-12-27 18:42:08,3,6621.2,total_amount:6621.2
PER_000056,Person,TRANSACTS_WITH,PER_000001,Person,2025-08-12 14:10:35,2025-08-12 14:10:35,1,3857.24,total_amount:3857.24
PER_000056,Person,TRANSACTS_WITH,PER_000006,Person,2025-11-08 18:57:29,2025-11-08 18:57:29,1,2769.61,total_amount:2769.61
PER_000056,Person,TRANSACTS_WITH,PER_000013,Person,2025-06-07 10:57:00,2025-06-07 10:57:00,1,3928.68,total_amount:3928.68
PER_000056,Person,TRANSACTS_WITH,PER_000043,Person,2025-04-22 17:32:48,2025-04-22 17:32:48,1,3138.24,total_amount:3138.24
PER_000056,Person,TRANSACTS_WITH,PER_000046,Person,2025-01-01 10:09:53,2025-01-01 10:09:53,1,1472.2,total_amount:1472.2
PER_000056,Person,TRANSACTS_WITH,PER_000069,Person,2025-06-13 14:19:30,2025-06-13 14:19:30,1,3215.31,total_amount:3215.31
PER_000056,Person,TRANSACTS_WITH,PER_000083,Person,2025-11-03 11:43:57,2025-11-03 11:43:57,1,1856.49,total_amount:1856.49
PER_000057,Person,TRANSACTS_WITH,PER_000025,Person,2025-02-02 19:29:16,2025-02-02 19:29:16,1,4263.41,total_amount:4263.41
PER_000057,Person,TRANSACTS_WITH,PER_000026,Person,2025-03-15 14:09:48,2025-03-15 14:09:48,1,69.33,total_amount:69.33
PER_000057,Person,TRANSACTS_WITH,PER_000040,Person,2025-01-24 10:02:02,2025-01-24 10:02:02,1,2823.48,total_amount:2823.48
PER_000057,Person,TRANSACTS_WITH,PER_000070,Person,2025-02-01 10:39:24,2025-02-01 10:39:24,1,435.91,total_amount:435.91
PER_000057,Person,TRANSACTS_WITH,PER_000071,Person,2025-02-11 21:26:12,2025-02-11 21:26:12,1,73.41,total_amount:73.41
PER_000057,Person,TRANSACTS_WITH,PER_000072,Person,2025-04-06 06:47:13,2025-11-10 11:49:48,2,2888.61,total_amount:2888.61
PER_000057,Person,TRANSACTS_WITH,PER_000076,Person,2025-09-29 13:50:24,2025-09-29 13:50:24,1,3717.88,total_amount:3717.88
PER_000058,Person,TRANSACTS_WITH,PER_000028,Person,2025-01-07 17:03:00,2025-01-07 17:03:00,1,4000.39,total_amount:4000.39
PER_000058,Person,TRANSACTS_WITH,PER_000034,Person,2025-02-24 13:39:58,2025-02-24 13:39:58,1,1736.5,total_amount:1736.5
PER_000058,Person,TRANSACTS_WITH,PER_000076,Person,2025-05-13 08:39:40,2025-05-13 08:39:40,1,1778.43,total_amount:1778.43
PER_000058,Person,TRANSACTS_WITH,PER_000096,Person,2025-10-03 15:39:48,2025-10-03 15:39:48,1,2995.27,total_amount:2995.27
PER_000059,Person,TRANSACTS_WITH,PER_000001,Person,2025-10-23 17:23:15,2025-10-23 17:23:15,1,123950.44,total_amount:123950.44
PER_000059,Person,TRANSACTS_WITH,PER_000004,Person,2025-02-09 14:42:08,2025-03-09 06:18:04,2,7088.07,total_amount:7088.07
PER_000059,Person,TRANSACTS_WITH,PER_000005,Person,2025-11-18 14:08:35,2025-11-18 14:08:35,1,2523.22,total_amount:2523.22
PER_000059,Person,TRANSACTS_WITH,PER_000007,Person,2025-01-17 13:49:51,2025-01-17 13:49:51,1,132594.33,total_amount:132594.33
PER_000059,Person,TRANSACTS_WITH,PER_000009,Person,2025-07-22 15:38:25,2025-07-22 15:38:25,1,3153.24,total_amount:3153.24
PER_000059,Person,TRANSACTS_WITH,PER_000011,Person,2025-03-06 14:13:08,2025-07-24 18:46:42,2,32794.51,total_amount:32794.51
PER_000059,Person,TRANSACTS_WITH,PER_000014,Person,2025-12-09 21:57:50,2025-12-09 21:57:50,1,2926.15,total_amount:2926.15
PER_000059,Person,TRANSACTS_WITH,PER_000015,Person,2025-02-19 20:57:50,2025-10-22 15:13:56,3,6735.96,total_amount:6735.96
PER_000059,Person,TRANSACTS_WITH,PER_000016,Person,2025-12-04 12:17:55,2025-12-04 12:17:55,1,4483.61,total_amount:4483.61
PER_000059,Person,TRANSACTS_WITH,PER_000017,Person,2025-05-25 23:59:49,2025-05-25 23:59:49,1,1223.16,total_amount:1223.16
PER_000059,Person,TRANSACTS_WITH,PER_000018,Person,2025-08-11 07:47:01,2025-08-11 07:47:01,1,1894.86,total_amount:1894.86
PER_000059,Person,TRANSACTS_WITH,PER_000019,Person,2025-09-27 19:55:09,2025-09-27 19:55:09,1,1078.4,total_amount:1078.4
PER_000059,Person,TRANSACTS_WITH,PER_000022,Person,2025-01-24 12:47:48,2025-01-24 12:47:48,1,1278.49,total_amount:1278.49
PER_000059,Person,TRANSACTS_WITH,PER_000023,Person,2025-03-11 03:38:14,2025-06-17 03:37:45,2,2271.7,total_amount:2271.7
PER_000059,Person,TRANSACTS_WITH,PER_000025,Person,2025-02-09 06:32:43,2025-02-09 06:32:43,1,1581.44,total_amount:1581.44
PER_000059,Person,TRANSACTS_WITH,PER_000028,Person,2025-08-20 19:53:19,2025-08-20 19:53:19,1,3598.63,total_amount:3598.63
PER_000059,Person,TRANSACTS_WITH,PER_000030,Person,2025-04-01 13:24:52,2025-04-01 13:24:52,1,1172.96,total_amount:1172.96
PER_000059,Person,TRANSACTS_WITH,PER_000031,Person,2025-10-19 22:15:07,2025-10-19 22:15:07,1,1122.97,total_amount:1122.97
PER_000059,Person,TRANSACTS_WITH,PER_000033,Person,2025-11-25 17:25:50,2025-11-25 17:25:50,1,4102.08,total_amount:4102.08
PER_000059,Person,TRANSACTS_WITH,PER_000035,Person,2025-07-16 16:20:39,2025-07-16 16:20:39,1,1726.5,total_amount:1726.5
PER_000059,Person,TRANSACTS_WITH,PER_000036,Person,2025-04-15 22:58:16,2025-04-15 22:58:16,1,985.8,total_amount:985.8
PER_000059,Person,TRANSACTS_WITH,PER_000039,Person,2025-09-09 11:23:21,2025-09-09 11:23:21,1,1635.81,total_amount:1635.81
PER_000059,Person,TRANSACTS_WITH,PER_000043,Person,2025-06-29 02:12:38,2025-11-01 17:42:00,2,133903.47,total_amount:133903.47
PER_000059,Person,TRANSACTS_WITH,PER_000053,Person,2025-08-16 14:09:45,2025-08-16 14:09:45,1,33203.51,total_amount:33203.51
PER_000059,Person,TRANSACTS_WITH,PER_000054,Person,2025-04-26 09:25:03,2025-08-11 07:20:43,2,120764.63,total_amount:120764.63
PER_000059,Person,TRANSACTS_WITH,PER_000056,Person,2025-05-31 14:53:24,2025-05-31 14:53:24,1,1850.42,total_amount:1850.42
PER_000059,Person,TRANSACTS_WITH,PER_000057,Person,2025-01-27 16:01:13,2025-01-27 16:01:13,1,94435.93,total_amount:94435.93
PER_000059,Person,TRANSACTS_WITH,PER_000060,Person,2025-06-14 12:59:33,2025-06-14 12:59:33,1,133147.68,total_amount:133147.68
PER_000059,Person,TRANSACTS_WITH,PER_000064,Person,2025-06-12 08:08:58,2025-06-12 08:08:58,1,3872.94,total_amount:3872.94
PER_000059,Person,TRANSACTS_WITH,PER_000066,Person,2025-01-10 12:17:24,2025-09-14 14:54:55,2,6055.9,total_amount:6055.9
PER_000059,Person,TRANSACTS_WITH,PER_000068,Person,2025-10-23 16:33:58,2025-10-23 16:33:58,1,922.9,total_amount:922.9
PER_000059,Person,TRANSACTS_WITH,PER_000070,Person,2025-05-11 18:03:21,2025-05-11 18:03:21,1,3496.52,total_amount:3496.52
PER_000059,Person,TRANSACTS_WITH,PER_000071,Person,2025-01-01 19:51:28,2025-12-21 10:24:02,2,38373.36,total_amount:38373.36
PER_000059,Person,TRANSACTS_WITH,PER_000075,Person,2025-03-15 12:56:34,2025-03-15 12:56:34,1,3764.64,total_amount:3764.64
PER_000059,Person,TRANSACTS_WITH,PER_000082,Person,2025-01-16 14:21:24,2025-01-16 14:21:24,1,1232.67,total_amount:1232.67
PER_000059,Person,TRANSACTS_WITH,PER_000083,Person,2025-12-16 13:09:56,2025-12-16 13:09:56,1,649.83,total_amount:649.83
PER_000059,Person,TRANSACTS_WITH,PER_000084,Person,2025-04-19 07:26:57,2025-10-17 15:20:04,2,125617.96,total_amount:125617.96
PER_000059,Person,TRANSACTS_WITH,PER_000087,Person,2025-04-21 13:50:26,2025-04-21 13:50:26,1,469.83,total_amount:469.83
PER_000059,Person,TRANSACTS_WITH,PER_000088,Person,2025-03-14 05:12:18,2025-03-14 05:12:18,1,436.3,total_amount:436.3
PER_000059,Person,TRANSACTS_WITH,PER_000089,Person,2025-11-30 21:45:14,2025-11-30 21:45:14,1,3462.19,total_amount:3462.19
PER_000059,Person,TRANSACTS_WITH,PER_000090,Person,2025-07-07 14:44:30,2025-07-07 14:44:30,1,25726.9,total_amount:25726.9
PER_000059,Person,TRANSACTS_WITH,PER_000091,Person,2025-11-07 12:40:53,2025-11-07 12:40:53,1,43842.92,total_amount:43842.92
PER_000059,Person,TRANSACTS_WITH,PER_000092,Person,2025-06-12 14:41:18,2025-06-12 14:41:18,1,2034.54,total_amount:2034.54
PER_000059,Person,TRANSACTS_WITH,PER_000093,Person,2025-05-24 09:14:51,2025-12-30 19:16:41,2,111390.43,total_amount:111390.43
PER_000059,Person,TRANSACTS_WITH,PER_000094,Person,2025-05-31 06:51:20,2025-06-09 12:05:55,2,2064.95,total_amount:2064.95
PER_000059,Person,TRANSACTS_WITH,PER_000095,Person,2025-09-05 21:47:53,2025-09-05 21:47:53,1,3931.6,total_amount:3931.6
PER_000059,Person,TRANSACTS_WITH,PER_000096,Person,2025-10-16 12:50:19,2025-10-16 12:50:19,1,1114.39,total_amount:1114.39
PER_000059,Person,TRANSACTS_WITH,PER_000099,Person,2025-09-12 21:32:51,2025-11-18 13:48:56,2,5167.49,total_amount:5167.49
PER_000060,Person,TRANSACTS_WITH,PER_000003,Person,2025-06-06 17:29:29,2025-06-06 17:29:29,1,4390.71,total_amount:4390.71
PER_000060,Person,TRANSACTS_WITH,PER_000073,Person,2025-08-06 02:13:39,2025-08-06 02:13:39,1,2374.12,total_amount:2374.12
PER_000060,Person,TRANSACTS_WITH,PER_000086,Person,2025-04-23 15:36:14,2025-04-23 15:36:14,1,3879.91,total_amount:3879.91
PER_000061,Person,TRANSACTS_WITH,PER_000003,Person,2025-08-01 09:57:06,2025-08-01 09:57:06,1,820.11,total_amount:820.11
PER_000061,Person,TRANSACTS_WITH,PER_000011,Person,2025-05-27 18:32:10,2025-05-27 18:32:10,1,3393.13,total_amount:3393.13
PER_000061,Person,TRANSACTS_WITH,PER_000042,Person,2025-04-15 10:49:50,2025-04-15 10:49:50,1,920.7,total_amount:920.7
PER_000061,Person,TRANSACTS_WITH,PER_000043,Person,2025-10-12 19:21:36,2025-10-12 19:21:36,1,2748.1,total_amount:2748.1
PER_000061,Person,TRANSACTS_WITH,PER_000071,Person,2025-04-24 14:53:44,2025-04-24 14:53:44,1,3178.87,total_amount:3178.87
PER_000061,Person,TRANSACTS_WITH,PER_000093,Person,2025-02-10 04:25:57,2025-02-10 04:25:57,1,4375.16,total_amount:4375.16
PER_000062,Person,TRANSACTS_WITH,PER_000001,Person,2025-03-11 11:52:28,2025-03-11 11:52:28,1,65536.93,total_amount:65536.93
PER_000062,Person,TRANSACTS_WITH,PER_000002,Person,2025-02-20 16:35:42,2025-02-20 16:35:42,1,3639.34,total_amount:3639.34
PER_000062,Person,TRANSACTS_WITH,PER_000006,Person,2025-03-30 05:27:02,2025-03-30 05:27:02,1,2089.31,total_amount:2089.31
PER_000062,Person,TRANSACTS_WITH,PER_000008,Person,2025-03-14 07:39:43,2025-03-14 07:39:43,1,26494.18,total_amount:26494.18
PER_000062,Person,TRANSACTS_WITH,PER_000010,Person,2025-07-12 10:04:08,2025-09-10 11:22:23,2,5472.34,total_amount:5472.34
PER_000062,Person,TRANSACTS_WITH,PER_000011,Person,2025-03-27 22:48:52,2025-10-13 09:46:02,2,42494.87,total_amount:42494.87
PER_000062,Person,TRANSACTS_WITH,PER_000017,Person,2025-02-04 14:54:47,2025-02-04 14:54:47,1,1198.89,total_amount:1198.89
PER_000062,Person,TRANSACTS_WITH,PER_000019,Person,2025-03-13 12:18:29,2025-03-13 12:18:29,1,111972.59,total_amount:111972.59
PER_000062,Person,TRANSACTS_WITH,PER_000020,Person,2025-03-24 14:11:37,2025-03-24 14:11:37,1,113279.02,total_amount:113279.02
PER_000062,Person,TRANSACTS_WITH,PER_000023,Person,2025-03-14 14:01:23,2025-03-14 14:01:23,1,2525.84,total_amount:2525.84
PER_000062,Person,TRANSACTS_WITH,PER_000024,Person,2025-09-17 05:43:27,2025-09-17 05:43:27,1,2650.21,total_amount:2650.21
PER_000062,Person,TRANSACTS_WITH,PER_000031,Person,2025-07-01 16:40:19,2025-11-18 02:38:33,2,2071.28,total_amount:2071.28
PER_000062,Person,TRANSACTS_WITH,PER_000033,Person,2025-02-18 18:58:23,2025-02-18 18:58:23,1,4480.88,total_amount:4480.88
PER_000062,Person,TRANSACTS_WITH,PER_000034,Person,2025-04-04 12:53:56,2025-04-04 12:53:56,1,70238.34,total_amount:70238.34
PER_000062,Person,TRANSACTS_WITH,PER_000035,Person,2025-02-24 10:28:51,2025-02-24 10:28:51,1,3906.39,total_amount:3906.39
PER_000062,Person,TRANSACTS_WITH,PER_000036,Person,2025-04-11 14:42:47,2025-04-11 14:42:47,1,101412.6,total_amount:101412.6
PER_000062,Person,TRANSACTS_WITH,PER_000037,Person,2025-10-30 19:01:47,2025-10-30 19:01:47,1,135366.55,total_amount:135366.55
PER_000062,Person,TRANSACTS_WITH,PER_000039,Person,2025-10-18 11:27:54,2025-10-18 11:27:54,1,649.34,total_amount:649.34
PER_000062,Person,TRANSACTS_WITH,PER_000040,Person,2025-07-31 14:54:51,2025-07-31 14:54:51,1,1414.44,total_amount:1414.44
PER_000062,Person,TRANSACTS_WITH,PER_000042,Person,2025-02-20 09:13:04,2025-12-07 22:44:28,2,74475.38,total_amount:74475.38
PER_000062,Person,TRANSACTS_WITH,PER_000045,Person,2025-05-01 11:10:24,2025-05-01 11:10:24,1,97409.35,total_amount:97409.35
PER_000062,Person,TRANSACTS_WITH,PER_000047,Person,2025-01-05 17:55:26,2025-01-05 17:55:26,1,4449.27,total_amount:4449.27
PER_000062,Person,TRANSACTS_WITH,PER_000048,Person,2025-08-22 15:32:50,2025-08-22 15:32:50,1,144.82,total_amount:144.82
PER_000062,Person,TRANSACTS_WITH,PER_000049,Person,2025-03-18 05:09:07,2025-03-18 05:09:07,1,877.72,total_amount:877.72
PER_000062,Person,TRANSACTS_WITH,PER_000052,Person,2025-09-02 22:16:28,2025-09-02 22:16:28,1,4374.65,total_amount:4374.65
PER_000062,Person,TRANSACTS_WITH,PER_000054,Person,2025-03-18 11:45:51,2025-03-18 11:45:51,1,4014.29,total_amount:4014.29
PER_000062,Person,TRANSACTS_WITH,PER_000055,Person,2025-08-01 09:10:57,2025-08-01 09:10:57,1,2881.02,total_amount:2881.02
PER_000062,Person,TRANSACTS_WITH,PER_000056,Person,2025-10-20 13:29:34,2025-10-20 13:29:34,1,32418.84,total_amount:32418.84
PER_000062,Person,TRANSACTS_WITH,PER_000058,Person,2025-12-12 03:48:57,2025-12-12 03:48:57,1,2263.9,total_amount:2263.9
PER_000062,Person,TRANSACTS_WITH,PER_000064,Person,2025-03-16 21:28:32,2025-03-16 21:28:32,1,56073.04,total_amount:56073.04
PER_000062,Person,TRANSACTS_WITH,PER_000067,Person,2025-12-11 17:37:14,2025-12-11 17:37:14,1,115720.93,total_amount:115720.93
PER_000062,Person,TRANSACTS_WITH,PER_000068,Person,2025-10-20 19:21:02,2025-10-20 19:21:02,1,871.47,total_amount:871.47
PER_000062,Person,TRANSACTS_WITH,PER_000069,Person,2025-08-20 13:31:32,2025-08-20 13:31:32,1,135497.37,total_amount:135497.37
PER_000062,Person,TRANSACTS_WITH,PER_000070,Person,2025-08-30 04:48:15,2025-08-30 04:48:15,1,629.43,total_amount:629.43
PER_000062,Person,TRANSACTS_WITH,PER_000071,Person,2025-01-25 11:54:35,2025-01-25 11:54:35,1,97412.77,total_amount:97412.77
PER_000062,Person,TRANSACTS_WITH,PER_000073,Person,2025-08-18 06:49:49,2025-08-18 06:49:49,1,4228.41,total_amount:4228.41
PER_000062,Person,TRANSACTS_WITH,PER_000074,Person,2025-11-07 20:29:58,2025-11-07 20:29:58,1,133.32,total_amount:133.32
PER_000062,Person,TRANSACTS_WITH,PER_000076,Person,2025-02-16 04:10:56,2025-02-16 04:10:56,1,615.53,total_amount:615.53
PER_000062,Person,TRANSACTS_WITH,PER_000077,Person,2025-02-08 14:13:15,2025-02-08 14:13:15,1,110001.18,total_amount:110001.18
PER_000062,Person,TRANSACTS_WITH,PER_000078,Person,2025-01-17 16:05:10,2025-01-17 16:05:10,1,1982.26,total_amount:1982.26
PER_000062,Person,TRANSACTS_WITH,PER_000079,Person,2025-07-31 11:31:27,2025-07-31 11:31:27,1,1031.21,total_amount:1031.21
PER_000062,Person,TRANSACTS_WITH,PER_000083,Person,2025-04-26 09:08:26,2025-04-26 09:08:26,1,43669.64,total_amount:43669.64
PER_000062,Person,TRANSACTS_WITH,PER_000087,Person,2025-02-21 20:27:58,2025-03-03 20:36:06,2,5297.99,total_amount:5297.99
PER_000062,Person,TRANSACTS_WITH,PER_000090,Person,2025-07-09 05:16:42,2025-07-09 05:16:42,1,3766.3,total_amount:3766.3
PER_000062,Person,TRANSACTS_WITH,PER_000091,Person,2025-02-21 14:00:29,2025-12-12 09:48:35,3,6282.62,total_amount:6282.62
PER_000062,Person,TRANSACTS_WITH,PER_000092,Person,2025-09-20 18:40:37,2025-09-20 18:40:37,1,2225.85,total_amount:2225.85
PER_000062,Person,TRANSACTS_WITH,PER_000093,Person,2025-09-22 14:37:37,2025-09-22 14:37:37,1,4188.06,total_amount:4188.06
PER_000062,Person,TRANSACTS_WITH,PER_000095,Person,2025-04-13 19:04:38,2025-04-13 19:04:38,1,1084.17,total_amount:1084.17
PER_000062,Person,TRANSACTS_WITH,PER_000096,Person,2025-07-03 07:45:33,2025-07-03 07:45:33,1,35058.14,total_amount:35058.14
PER_000062,Person,TRANSACTS_WITH,PER_000097,Person,2025-01-19 13:21:42,2025-10-30 08:02:32,3,96653.33,total_amount:96653.33
PER_000062,Person,TRANSACTS_WITH,PER_000098,Person,2025-02-02 05:33:20,2025-03-28 21:11:32,2,7650.66,total_amount:7650.66
PER_000062,Person,TRANSACTS_WITH,PER_000099,Person,2025-06-04 17:58:57,2025-06-04 17:58:57,1,868.74,total_amount:868.74
PER_000063,Person,TRANSACTS_WITH,PER_000003,Person,2025-07-12 18:03:24,2025-07-12 18:03:24,1,1134.45,total_amount:1134.45
PER_000063,Person,TRANSACTS_WITH,PER_000009,Person,2025-07-11 04:57:33,2025-07-11 04:57:33,1,3498.94,total_amount:3498.94
PER_000063,Person,TRANSACTS_WITH,PER_000011,Person,2025-07-10 19:29:49,2025-07-11 06:01:17,2,4975.39,total_amount:4975.39
PER_000063,Person,TRANSACTS_WITH,PER_000013,Person,2025-07-11 01:57:41,2025-07-11 01:57:41,1,1443.13,total_amount:1443.13
PER_000063,Person,TRANSACTS_WITH,PER_000015,Person,2025-07-10 19:07:48,2025-07-10 19:07:48,1,3620.77,total_amount:3620.77
PER_000063,Person,TRANSACTS_WITH,PER_000017,Person,2025-07-10 00:40:28,2025-07-11 19:57:47,2,4502.79,total_amount:4502.79
PER_000063,Person,TRANSACTS_WITH,PER_000022,Person,2025-07-12 21:36:26,2025-07-12 21:36:26,1,635.69,total_amount:635.69
PER_000063,Person,TRANSACTS_WITH,PER_000023,Person,2025-07-11 20:13:42,2025-07-11 20:13:42,1,2151.8,total_amount:2151.8
PER_000063,Person,TRANSACTS_WITH,PER_000025,Person,2025-07-10 18:20:33,2025-07-12 14:46:18,2,6679.48,total_amount:6679.48
PER_000063,Person,TRANSACTS_WITH,PER_000026,Person,2025-07-11 12:53:42,2025-07-11 12:53:42,1,4251.98,total_amount:4251.98
PER_000063,Person,TRANSACTS_WITH,PER_000027,Person,2025-07-10 13:34:26,2025-07-10 13:34:26,1,3554.55,total_amount:3554.55
PER_000063,Person,TRANSACTS_WITH,PER_000029,Person,2025-07-11 04:34:51,2025-07-11 04:34:51,1,3818.2,total_amount:3818.2
PER_000063,Person,TRANSACTS_WITH,PER_000030,Person,2025-07-12 17:25:23,2025-07-12 17:25:23,1,2043.32,total_amount:2043.32
PER_000063,Person,TRANSACTS_WITH,PER_000033,Person,2025-07-12 07:43:20,2025-07-12 07:43:20,1,3099.41,total_amount:3099.41
